1 5 0
1 12 0
5 8 20
6 0 40
1 5 40
3 6 80
4 11 120
5 8 140
3 7 160
5 12 160
12 7 160
1 5 160
5 8 200
1 5 200
5 8 220
1 5 240
1 5 260
12 8 280
1 5 280
1 5 300
5 12 840
1 5 860
5 8 880
1 5 880
5 8 900
5 8 920
1 5 940
7 8 960
1 5 960
4 0 960
4 12 960
4 8 960
6 0 960
4 0 980
7 8 980
1 8 980
1 5 980
4 12 1000
5 7 1000
4 12 1020
6 0 1020
7 0 1080
6 0 1080
12 8 1080
7 0 1100
7 0 1140
12 0 1140
7 8 1160
9 11 1160
8 0 1160
12 8 1160
12 0 1180
6 0 1180
6 0 1200
7 0 1220
6 0 1220
7 0 1240
5 4 1240
12 8 1260
5 4 1260
9 11 1260
5 4 1280
9 11 1280
5 4 1300
6 0 1300
9 11 1300
5 4 1320
12 8 1320
4 0 1420
12 8 1440
1 5 1440
4 6 1460
6 0 1460
4 0 1460
1 5 1480
6 0 1500
1 5 1520
6 0 1520
4 8 1520
1 5 1540
4 0 1600
5 4 1620
4 0 1620
4 8 1640
5 0 1640
12 8 1660
12 10 1660
12 8 1680
12 8 1700
12 8 1720
12 8 1740
6 0 3000
6 0 3020
6 0 3500
9 11 3520
1 6 3520
9 11 3540
4 0 3540
7 6 3540
9 11 3560
5 4 3560
7 6 3560
5 4 3580
9 11 3580
5 4 3600
12 8 3600
5 6 3620
5 4 3620
5 4 3640
9 11 3660
5 4 3660
5 4 3680
9 11 3680
12 8 3680
9 11 3700
9 11 3720
5 4 3720
5 4 3740
9 11 3760
5 4 3760
5 4 3780
9 11 3780
9 11 3800
5 4 3820
5 4 3840
9 11 3860
5 4 3860
9 11 3880
5 4 3880
5 4 3900
7 0 3900
5 4 3920
7 0 3920
5 4 3940
7 0 3940
6 0 3960
7 0 3960
7 6 3960
5 4 3960
7 0 3980
5 4 3980
5 4 4000
9 11 4020
5 4 4020
7 0 4020
5 4 4040
7 0 4040
5 4 4060
7 0 4060
7 0 4080
7 6 4080
5 4 4080
6 0 4080
5 4 4100
7 6 4100
7 0 4100
6 0 4100
7 0 4120
6 0 4120
7 6 4120
5 4 4120
7 6 4140
6 0 4140
7 0 4140
7 6 4160
7 0 4160
6 0 4160
6 0 4180
7 0 4180
7 0 4200
7 6 4200
6 0 4220
7 0 4220
7 0 4240
5 4 4260
7 6 4260
7 0 4260
7 0 4280
7 6 4280
9 11 4280
6 0 4300
7 6 4300
7 0 4300
7 0 4320
7 6 4320
6 0 4320
7 6 4340
7 0 4340
6 0 4340
7 6 4360
7 0 4360
6 0 4360
7 6 4380
7 0 4380
6 0 4380
5 4 4400
7 6 4400
7 0 4400
6 0 4400
7 6 4420
6 0 4420
7 0 4420
7 0 4440
6 0 4440
7 6 4440
5 4 4440
7 0 4460
7 6 4460
6 0 4460
5 4 4460
7 6 4480
7 0 4480
6 0 4480
6 0 4500
7 0 4500
7 6 4500
5 4 4500
5 4 4520
6 0 4520
5 4 4540
5 4 4580
7 0 4580
7 0 4600
6 0 4600
5 4 4600
5 4 4620
7 0 4620
7 6 4620
5 4 4640
7 6 4640
12 8 4660
5 4 4660
5 4 4680
1 2 4680
5 4 4700
9 11 4720
5 4 4720
9 11 4740
5 4 4740
9 11 4760
9 11 4780
9 11 4800
7 6 4800
9 11 4820
9 11 4840
9 11 4860
7 6 4880
5 4 4880
9 11 4880
9 11 4900
5 4 4900
9 11 4920
5 4 4920
7 0 4920
6 0 4920
5 4 4940
7 0 4940
9 11 4940
9 11 4960
5 4 4960
6 0 4960
7 0 4960
6 0 4980
5 4 4980
7 6 4980
7 0 4980
5 4 5000
6 0 5000
5 4 5020
6 0 5020
5 4 5040
6 0 5040
5 4 5060
6 0 5060
5 4 5080
6 0 5080
5 4 5100
6 0 5100
6 0 5120
4 6 5120
5 0 5120
7 0 5140
6 0 5140
6 0 5160
6 0 5180
7 0 5180
6 0 5200
5 4 5220
6 0 5220
7 0 5240
7 6 5240
6 0 5240
6 0 5260
6 0 5280
6 0 5300
6 0 5320
9 11 5380
7 0 5380
9 11 5400
9 11 5460
9 11 5480
9 11 5500
9 11 5520
9 11 5540
9 11 5560
9 11 5580
9 11 5600
9 11 5620
12 0 5620
5 4 5660
2 6 5700
7 10 5700
6 0 5720
7 11 5720
7 10 5720
1 2 5740
4 11 5740
7 10 5740
1 2 5760
7 0 5760
9 11 5780
1 2 5780
7 10 5780
7 10 5800
1 2 5800
10 0 5800
9 11 5820
1 2 5820
5 6 5820
9 11 5840
1 2 5840
7 10 5840
7 10 5860
6 0 5860
9 11 5860
1 2 5860
12 0 5860
12 0 5880
7 10 5880
9 11 5880
1 2 5880
1 2 5900
7 10 5900
1 2 5920
7 10 5920
1 2 5940
10 0 5940
7 0 5940
7 10 5940
1 2 5960
7 6 5960
1 2 5980
7 6 5980
6 0 6000
5 10 6020
7 6 6040
7 0 6040
6 0 6040
5 10 6040
5 10 6060
7 0 6060
7 6 6060
6 0 6060
5 10 6080
1 2 6080
7 0 6080
7 0 6100
6 0 6100
5 10 6100
1 2 6100
4 10 6120
5 10 6120
5 10 6140
12 0 6140
5 10 6160
5 10 6180
5 4 6180
1 2 6180
5 10 6200
7 0 6200
1 2 6200
5 10 6220
9 11 6220
1 2 6220
4 10 6240
7 0 6240
5 10 6240
5 4 6260
4 10 6260
5 4 6280
4 10 6280
5 4 6300
4 10 6300
5 4 6320
4 10 6320
5 4 6340
4 10 6340
7 0 6340
4 10 6360
5 10 6360
1 2 6360
9 11 6360
7 0 6360
5 4 6360
5 10 6380
9 11 6380
6 0 6380
5 4 6380
1 2 6380
4 10 6380
5 4 6400
9 11 6420
5 10 6420
5 4 6420
5 10 6440
1 2 6440
9 11 6440
1 2 6460
12 8 6460
6 8 6460
1 2 6480
12 8 6480
9 11 6500
5 4 6500
12 8 6500
5 4 6520
9 11 6520
1 2 6520
12 8 6520
12 8 6540
1 2 6540
5 4 6540
9 11 6540
5 4 6560
12 10 6560
5 4 6580
1 2 6580
5 4 6600
9 11 6600
1 2 6600
9 10 6620
1 2 6620
9 11 6620
12 7 6620
6 8 6620
6 0 6620
5 4 6620
5 4 6640
9 11 6640
1 2 6640
5 3 6660
5 4 6660
9 11 6660
9 11 6680
5 4 6680
1 2 6680
9 11 6700
5 4 6700
1 2 6700
1 2 6720
9 11 6720
5 4 6720
6 8 6720
9 11 6740
1 2 6740
5 4 6740
6 8 6740
9 11 6760
5 4 6760
1 2 6760
9 11 6780
5 4 6780
1 2 6780
1 2 6800
9 11 6800
5 4 6800
9 11 6820
1 2 6820
5 4 6820
5 4 6840
1 2 6840
9 11 6840
9 11 6860
5 4 6860
1 2 6860
5 4 6880
1 2 6880
9 11 6880
1 2 6900
6 8 6900
9 11 6900
5 4 6900
1 2 6920
6 8 6920
9 11 6920
5 4 6920
7 10 6920
9 11 6940
5 4 6940
7 10 6940
6 8 6940
1 2 6940
7 10 6960
5 4 6960
1 2 6960
9 11 6960
9 11 6980
1 2 6980
6 8 6980
5 4 6980
7 10 7000
12 0 7000
1 2 7000
5 4 7000
6 8 7000
9 11 7000
5 4 7020
6 8 7020
9 11 7020
1 2 7020
5 4 7040
6 8 7040
9 11 7040
1 2 7040
12 0 7040
6 8 7060
9 11 7060
5 4 7060
1 2 7060
9 11 7080
6 8 7080
5 4 7080
1 2 7080
5 4 7100
6 8 7100
1 2 7100
5 4 7120
1 2 7120
6 8 7120
6 8 7140
5 4 7140
1 2 7140
9 11 7140
5 4 7160
1 2 7160
3 7 7160
9 11 7180
5 4 7180
1 2 7180
9 11 7200
5 4 7200
1 2 7200
5 4 7220
7 10 7220
9 11 7220
5 4 7240
9 11 7240
9 11 7260
5 4 7260
3 8 7260
9 11 7280
5 4 7280
7 10 7280
9 11 7300
5 4 7300
9 11 7320
5 4 7320
9 11 7340
5 4 7340
7 10 7340
5 4 7360
9 11 7360
