27351 64711 0
27351 51688 0
44268 15649 0
27351 19972 0
35551 76063 0
34257 67173 0
38796 42639 0
28393 43024 0
43969 108 0
27351 31639 0
47690 12242 0
77969 35266 0
28393 8224 0
29681 2790 0
27351 42843 0
65443 78506 0
54355 8608 0
27351 57828 0
75847 65213 0
27351 73122 0
27351 37205 0
20623 31172 0
27351 32740 0
27351 55337 0
16990 43670 0
27351 29589 0
16373 29003 0
34257 9508 0
27351 17487 0
51579 51579 0
69832 78818 0
40299 5997 0
383 71711 0
27351 66890 0
15136 13719 0
65684 25060 0
39790 15649 0
10581 71585 0
27351 41807 0
16373 48167 0
11431 19138 0
22012 72832 0
27351 17307 0
27351 47573 0
27351 54102 0
39092 39092 0
75349 2168 0
38001 53279 0
61506 2209 0
27351 77269 0
34257 20373 0
27351 7040 0
27351 47573 0
16373 40017 0
40299 4885 0
27351 70323 0
39092 17494 0
75847 4032 0
65763 40017 0
12526 32005 0
27351 18989 0
51910 71137 0
39092 39092 0
37046 61506 0
34257 41724 0
77969 67025 0
49297 18392 0
3086 11849 0
35551 55900 0
27351 45435 0
27351 77269 0
37046 35174 0
27351 15649 0
49187 60299 0
40299 4885 0
39092 39092 0
37046 35174 0
40299 5997 0
27351 16515 0
43590 21656 0
55672 76500 0
45363 24320 0
27351 45382 0
77969 40598 0
37046 40808 0
27351 15017 0
27351 7040 0
46494 40641 0
39092 76776 0
40299 5997 0
27025 13575 0
27351 7040 0
27351 64848 0
27351 77269 0
37046 40808 0
3128 20484 0
13425 39902 0
27351 17217 0
37046 35174 0
37046 35174 0
65376 3897 0
27351 4798 0
40299 4885 0
67660 33611 0
27351 22896 0
27351 11818 0
67755 3799 0
27351 44441 0
27351 56996 0
40299 4885 0
27351 61643 0
67261 50368 0
68708 61403 0
27351 53191 0
27351 77269 0
16851 39092 0
39092 39092 0
27351 49319 0
39092 39092 0
27714 4032 0
46494 35382 0
27351 54057 0
23652 11153 0
39092 13133 0
67151 57303 0
60981 15649 0
27351 4032 0
71977 58623 0
39092 39092 0
65443 23790 0
16373 73630 0
27351 35174 0
38796 35174 0
40299 5997 0
27351 17487 0
44720 39092 0
16373 55865 0
77969 41807 0
27351 64848 0
27351 22119 0
9441 36512 0
77130 38047 0
45326 15649 0
77969 17461 0
49297 16475 0
27351 22119 0
21669 68902 0
27351 6612 0
7898 33520 0
27351 27144 1
27351 17487 1
27351 60593 1
27351 62357 1
37046 56059 1
27351 20966 1
65443 23252 1
65763 53279 1
20731 50248 1
689 28919 1
50267 60090 1
12761 64169 1
49297 1894 1
77969 31879 1
78611 28012 1
5769 18684 1
6424 53387 1
37046 55243 1
49286 46307 1
35568 29176 1
37046 29535 1
22566 40251 1
27351 3460 1
7836 33829 1
43590 4568 1
27351 57686 1
